id,source,country,rating,date,codes,text
10236291913,apple,gb,5,2023-08-08,,Life changing! — Love the science & psychology led approach!!!
10227189676,apple,gb,5,2023-08-06,,This works — If your ready to change your relationship with alcohol then your ready to change your life and reframe will do that.  Like minded people in a like minded place all on their own journeys but together.  I love reframe and the reframe fam.  Saved me from myself to become a million percent better self.  Put the work in and you’ll get everything back. If your ready then it’s time.
10225795783,apple,gb,5,2023-08-06,,Works! — It takes the stigma out of addiction with science. It really opened my eyes. I’m so grateful. 10 day AF and counting
10217984449,apple,gb,5,2023-08-04,,Excellent — Have had a tricksy relationship with alcohol for most of my life and have made several attempts with varying degrees of success to cut my intake right down if not out Reframe has delivered in every area for me so far due to it having so many evidence based tools and strategies. The teaching about the impacts that alcohol has on many systems in our bodies is illuminating and has helped me to understand why I feel so bad sometimes and what I can do about it.
10216581873,apple,gb,1,2023-08-03,,Money — How can you justify this expenseless software costing money
10215662337,apple,gb,1,2023-08-03,PRICE_SURPRISE,Took £67 from my account when I signed up for the free trial. — I signed up for a 7 day free trial and the company took £67 out of my account within minutes of signing up. There is no one getting g back to messages on customer support. Be careful with this app!
10200613370,apple,gb,5,2023-07-30,,"Amazing app 😍 — Amazing, brilliant 🤩 clever and insightful"
10181445090,apple,gb,5,2023-07-25,,Life changing app — This app is literally helping me change my life for better.
10181429233,apple,gb,5,2023-07-25,,"Knowing the why helped every step — An intelligent, plain English speaking app that helps you get your head around the why you do it .This then helps you navigate how you change - simply brilliant!"
10177675919,apple,gb,5,2023-07-24,,"It has been my best friend this year — It’s so well designed User friendly and rich with courses, forums, guidance  A very clever and effective app I cut back and regularly don’t drink Replacing it with feeling better in my skin Hobbies are coming back and I am present  I have also lost 5kg and my skin and brain health + focus have massively improved. Thank you!!!"
10175882923,apple,gb,1,2023-07-24,PAYWALL_TIMING|PRICE_SURPRISE,"No monthly option — Edit- can’t even unsubscribe from emails, it bounces back when you try.. they have all my details and I can’t stop them. Massive scam. Avoid.    Made me put all my details in before being given a price. No monthly payment option. Over £100 to pay out in one lump sum is too much for me so a waste of my time. Not being upfront with costs makes it seem like a scam. Now they have my details I expect I’ll get bombarded and have to go through the process of unsubscribing 🥱I should’ve known better."
10168367949,apple,gb,5,2023-07-22,,"An amazing App — The content of this app is extremely good, from meditation to focus groups and everything in between. Thank you for this app."
10156999601,apple,gb,5,2023-07-19,,Best App to go Alcohol Free — Log in every morning it gives me the strength and control to stay alcohol free wouldn’t be here without it it has helped me to trigger my weaknesses and take action before it destroys my life. Highly recommend this app if you want to abstain from alcohol.
10149313485,apple,gb,1,2023-07-16,TRUST,"Takes a recurring subscription without clear notification — I had no idea when I signed up it took a recurring subscription. As an app that is supposed to be supporting people with potential drink dependency issues, surely it is unethical to take money without at least sending notification it is due to do so? To not do so is potential exploitation of people who may not be on the correct frame of mind and may already be experiencing financial issues due to addiction. Any advice/ information this app gives me from now on is tarred with the fact I think the designers are exploitative and I have no interest in supporting them. Don’t waste your money, there are plenty of other free support networks out there."
10145985915,apple,gb,5,2023-07-16,,Science based — I love the science based approach.
10138168796,apple,gb,5,2023-07-13,,So very helpful — Over the last few months the daily read has been both supportive and enlightening and I am very grateful for the help and advice given.
10125438677,apple,gb,5,2023-07-10,,Reframe — This has been a game changing App. I can’t rate it more highly.
10118565870,apple,gb,5,2023-07-08,,"Mrs Marie M — I have been a member of reframe for the last year and it’s been amazing.  I learned a lot from the courses, the support groups and on line meetings helped so much, every one was very supportive.  I recommend reframe to anyone who needs to stop drinking alcohol or monitor drinking. reframe has definitely helped me reduce my drinking and I feel Amazing Marie"
10109069048,apple,gb,2,2023-07-05,,"Not for UK — Whilst the science in this app is good it is based on the US system of cups. Anyone who lives in the UK, and many other countries, use alcohol units as a measure of how much alcohol they consume."
10099297028,apple,gb,5,2023-07-03,,"Brilliant — Reframe, where do I start? It deserves to win so many awards for a start. Whoever created this has done an amazing thing for so many people. The app is good value for money; it is filled to the brim with help and support from the daily tasks to the courses available and the forum where we can reach out for support and also support others on the same journey. It is the best thing I’ve ever done to help myself become alcohol free.  Even when I had an issue with my card being declined in payment, the customer service responses were quick and so very helpful. The matter was resolved very quickly.  If you are looking for help to support you in becoming alcohol free or looking to drink more mindfully, I wouldn’t hesitate… join now! You won’t regret it!"
10092211663,apple,gb,5,2023-07-01,,So far so good — I’ve only been using the app for a week and so far I love it. I like the tracking aspects and the reading is really hitting home
10063838120,apple,gb,1,2023-06-23,PRICE_SURPRISE,"Is not free — Unless you’re ready to fork out money to use this ‘free’ app then don’t download it.  It’s a dirty data harvest where you input all your personal information and other data all for them to ask you to subscribe to their service to use it.  No alternative, no free aspect other than a 7 day trial which they of course are immediately charging for the second it ticks over.  Appalling app."
10055908208,apple,gb,5,2023-06-20,,Amazing App that can be life changing — A well thought out App experience with engaging and thought provoking content and rewarding to use by paying it forward by donating “recoins”.  Keep up the good work.
10050680302,apple,gb,5,2023-06-19,,"Great — Definitely a big help, would recommend."
10028357757,apple,gb,1,2023-06-12,PRICE_SURPRISE,Scam — Charged me for a years subscription after I signed up for the free trial
10011662742,apple,gb,1,2023-06-08,,"O Stars — taken annual subscription out of account even after I cancelled the week trial two days into it. Said you could cancel at any time, bank is in dispute with Apple Store and have had to cancel my bank card. avoid!"
9995942141,apple,gb,1,2023-06-03,GENERIC|PRICE_SURPRISE,"Scam. — Just wants your data at the beginning. Offers money saying, then wants £102.99 per year subscription! Deleted instantly when they wanted me to pay."
9992506822,apple,gb,5,2023-06-02,,"Nothing else worked for me and I’ve tried everything — I really can’t put into stronger words than this App WORKS.  If you still have functional brain matter and haven’t drunk yourself into a straight-jacket, make your next move the best thing you could possibly do for yourself and your loved ones.  The neurological and psychological science will test even the most biased alcoholic or dependent person, the daily tasks are so thought provoking you cannot wait to get onto the next days challenges, what you will learn will turn the thought of a cold beer or glass of expensive Chardonnay into drinking a cup of cold sick for pleasure.  Brilliant, easy to grasp tasks that build sober muscles that will get you out of all sorts of situations, a Forum like no other, questions answered, support and love in a global community and so many more additional features that will test even the worst attention span; importantly if I can do it and stay sober with no pink clouds, or desire to drink and only the most subtle thoughts on drinking which are now so imperceptible it is a fleeting moment in time.  What this App gives you is freedom from the slavery that is alcohol imbibing.  GO FOR IT! Sobergirlone UK"
9976655246,apple,gb,5,2023-05-29,,"Max — This app is incredible, turning up everyday means one step closer to living your best life, extremely knowledgeable which helps towards a change in my mindset, I could not of achieved what I have already without Reframe"
9954734149,apple,gb,5,2023-05-22,,"Best help app ever — Just suits me perfectly so far incredibly helpful topics and challenges, can’t praise it highly enough, feels a little complex in the beginning but once you get used to it it really is A1"
9944603059,apple,gb,2,2023-05-19,,"Designed to be daily & US centric — The app is designed to be used daily and doesn’t function very well if you don’t. If I didn’t go on the app for 5 days, when I go back it still says I’ve gone 5 days ahead in the programme, which means I either miss 5 days of learning or have to catch up. It would be better to not count up the days when you’re not using the app so you don’t have a backlog of lessons to do. The lessons are US centric. Measurements in lessons are in ounces (millilitres, hello!), and there are many US references."
9928452033,apple,gb,5,2023-05-14,,Michelle — Such a great app if you want to cut back/stop drinking. The help and support given us brilliant. It’s helped me on my journey to cutting back so far and I’m so grateful I found it.
9927529995,apple,gb,1,2023-05-14,PRICE_SURPRISE,Dark pattern — Employs dark pattern tactics by asking for your data and then reveals it’s a paid app after. Wasn’t made clear that it was a paid app.
9892829432,apple,gb,5,2023-05-04,EMOTIONAL_FIT_POS,"Invaluable — If you’re hesitant I would encourage you to try it for yourself - the free trial let me understand that it was right for me. I’m more than happy to continue the subscription because it’s a huge amount cheaper than buying alcohol and it has really helped to change my life.  The daily tasks give short, achievable goals, there is a step by step route through the science of alcohol consumption, great meditations and guided learning and the forum is a community of support, understanding, non-judgement and real insight. Excellent and worthwhile, I use it every day."
9892410704,apple,gb,5,2023-05-04,,"Highly recommend — Amazing app with many features, tasks and tools to overcome some difficult time in the life of recovery. The best thing about it is the community and zoom meetings where you can be anonymous or not if you choose so. It has many challenges that can be taken on your own, or in the small group of people where you can further connect and support each other. There is no better app for cutting down or alcohol free life. I absolutely recommend it."
9888003111,apple,gb,5,2023-05-03,,Essential help — It’s a fantastic app. It reinforces and encourages making the journey so much easier. Lots of information to help you. I’ve reduced by alcohol consumption by 80%.
9869306501,apple,gb,5,2023-04-28,,"This app works — Needed a little support to stick to my intentions to drink less in the evenings and to be in control of my decisions when and how much to drink, rather than constantly giving into cravings. Two months in and I already feel much ‘freer’ and so happy that I choose alcohol when it works for me rather than feeling like I’m under its spell. If this is what you are looking for reframe is excellent. Impactful but not overwhelming, small daily tasks. Good balance of learning, self reflection and healing practices."
9867041369,apple,gb,5,2023-04-27,,Empowering — The forum and educational aspects of this app are super helpful. Highly recommend.
9838832286,apple,gb,1,2023-04-19,,Don’t trust — Asks for all of your data and personal information and THEN reveals the cost.
9827469539,apple,gb,1,2023-04-16,EMOTIONAL_FIT_NEG,Sign up impossible — Couldn’t sign up. Offered free trial for seven days and said already have a receipt. Attempted a forgotten password with my other email address to see if i was already signed up and nothing 🤷🏻‍♂️ can’t sign in. Come to think of it.. i had this problem when it was first released. Works for others not for me.
9810045146,apple,gb,1,2023-04-11,PRICE_SURPRISE,Taken £120 out of my bank account …. Stolen and fraudulent — Taken £120 from my bank account. Stolen!! 😡😡
9793752746,apple,gb,5,2023-04-06,,"A game changing app — If you want to cut down & reframe your relationship with alcohol or quit for good this app will change your life. Daily tasks, meetings, forum, challenges and courses will completely challenge your old habitual self. The perfect mix of science, support and wellness. I cannot praise the team enough. Without doubt the kindest thing I have ever done for myself."
9783461298,apple,gb,5,2023-04-03,,What a wonderful app. — Magnificent! Thank you.
9780021708,apple,gb,5,2023-04-02,,Game Changer — This app is brilliant.  If you want to stop drinking or moderate I highly recommend this app.
9762263514,apple,gb,1,2023-03-28,,"Zero star — I really wonder how you expect a alcoholic to monitor his own behaviour to answer the app q I want something better, knowledgeable. I think I will do a better job myself if I make my LOGICAL decision.  This is stupid"
9760954066,apple,gb,5,2023-03-28,,"Reframe praise — Decided to use this app at New Year to do dry January and cut back after that in general. I have managed my goal and more. Gone from thinking that even if I stop the craving of a drink would still dominate most days but it hasn’t- it’s taken time for my brain to adjust but it’s totally worked. I am going to try on my own now for a while but great to know I have this to fall back on again if I slip into old habits, thank you- genuinely a life changer"
9735863102,apple,gb,1,2023-03-21,PRICE_SURPRISE,Charged 79.99 for a month subscription — Apps good but the pricing is too high. I signed up for a month and they charged £79.99 for the year. Seems like a con
9735841049,apple,gb,5,2023-03-21,,My guardian Angel — I signed up to reframe last August as I felt I was drinking a little too much and wanted to control it to improve my health and well being.  Not only has it helped me cut back it’s also educated me so much which is priceless.  I’ve made it a morning ritual. Getting up before the family and reading the latest on the reframe app.  The community is great too and reading and contributing makes you feel better about yourself whilst supporting others.  I’ll definitely continue with this app and I highly recommend it if you’re looking at cutting back or giving up to improve your life.
9719402352,apple,gb,5,2023-03-16,,"Great App — I would recommend (and have) this app to anyone who is struggling to cut back on drinking, it has educated me so much in the last 2 and a bit weeks since I’ve been using it!"
9709579997,apple,gb,1,2023-03-13,PRICE_SURPRISE,Scam — Charged me although they never sent a reminder....
9694854151,apple,gb,1,2023-03-09,PRICE_SURPRISE,Billing — I downloaded this application yesterday for 1 week to see how I liked it. I have been billed for 1 year’s subscription which I didn’t want. I am now in my overdraft and will be charged. Please can I have a refund.
9690967691,apple,gb,5,2023-03-07,,First optional week off in 48 years — Excellent app for me
9689096389,apple,gb,5,2023-03-07,,"Game changer — I had no notion that such an app existed. It has truly transformed my life, I’m by no means at the end of this journey but I’m happily working my way along the route however, wherever that takes me. Up hill and down dale. There is much in this app from the people to the tools activities and more to help and inspire. Would deffo recommend"
9688578158,apple,gb,5,2023-03-07,,Amazing app — Brilliant app and worth the subscription
9632030270,apple,gb,5,2023-02-18,,10/10 — Love this app - genuinely changed my life and would recommend to anyone
9604452843,apple,gb,5,2023-02-10,,"Do it today…. — 30 years of hard drinking and numerous failed attempts to stop, at last I have found the support I need ….. day 41 and feeling great!!"
9585659464,apple,gb,5,2023-02-05,,Excellent tool — Been using this tool in aiding my path to sobriety and it has been marvellous. Years of drinking and unable to stop I finally decided to do it and do it myself (not easy) but the reframe app as my companion has helped me thus far through. The tools and daily tasks just keep you going and the content is brilliant and easy to understand. Would def recommend as an aid to anyone quitting or trying to cut back
9535336780,apple,gb,5,2023-01-22,,Amazing — Super helpful app with so much too it. Worth the cost 100%
9518135488,apple,gb,1,2023-01-17,SIGNUP_BREAK,Crashes — I just went through sign up process and started trial and now app doesn’t open. I have deleted and re-downloaded and it still doesn’t work. Waste of trial and can’t use it.
9484546792,apple,gb,2,2023-01-08,,Monthly price gone up lot! — My reframe cancelled by accident and then I got an email to rejoin. I went to rejoin and the monthly plan has gone up from 11.99 a month to 21.99 a month!! That’s a crazy increase in just one month. For this reason I will be looking elsewhere for support
9469842721,apple,gb,1,2023-01-04,TONE,"The “streak” is useless — The “streak” is only the number of days you go on the app, not how many days you stopped drinking so it’s demoralising."
9466664440,apple,gb,5,2023-01-03,,Love it! — The app is motivating as you have tasks and reading every day. The start is hard.
9463880713,apple,gb,1,2023-01-02,PRICE_SURPRISE,How much — Too expensive and other con these apps should be £7 a year not £70
9460130294,apple,gb,1,2023-01-01,EMOTIONAL_FIT_NEG|SIGNUP_BREAK,Drives you to drink — Can’t even get started - trying to set up an account and the app doesn’t allow the option of typing in the auth code. No keyboard option available.
9450862004,apple,gb,5,2022-12-30,,Reframe has been really helpful — I am still working on managing my drinking better but I finally understand that it is a rubbish way of dealing with my mental health problems. Onwards and upwards in 2023!
9447068904,apple,gb,1,2022-12-29,,Cannot even set it up. — Does not let you access keyboard on iPhone 13 Pro to enter details   Pile of poo
9428036450,apple,gb,5,2022-12-23,,Marciah Vales — I love it !
9389026016,apple,gb,5,2022-12-12,,"Who Knew? — Knowledge is power. It’s often said, but using this app I realised it’s really true. Once you realise (having been told by the app) what alcohol does to the brain, so much becomes clear… and, after that, there’s no looking back … I thought about signing up for weeks before I did … don’t wait … sign up today… you won’t regret it… not for a minute. 👍🌈"
9382234810,apple,gb,1,2022-12-10,,Review — Didn’t work
9371875145,apple,gb,1,2022-12-07,TRUST,"Exploitative and immoral — The developers of this app lure you in with a fairly impressive free trial, however, their business model for subscribers is intentionally designed in a manner that continues to exploit and deceive people."
9346593762,apple,gb,5,2022-11-30,,Fab — Just fantastic
9338861899,apple,gb,5,2022-11-28,,"Incredibly helpful — I’ve used this app and have been AF for 70 days. The meditations, the little bits of daily reading, journaling, forums and general user friendliness all have been a huge help. I wasn’t sure I could go AF for 2 weeks, let alone 2 months but Reframe is a huge piece of why I have. Highly recommend!"
9333344621,apple,gb,2,2022-11-26,SIGNUP_BREAK,"Started off well — I initially found this app helpful and I’m actually on day 66 alcohol free today. Something I am proud of. Today the app told me I should cut down on drinks and ‘have 2 instead of 3 at a party’. I assumed this was a glitch as I started off by setting the app to alcohol free rather than cutting back and so I reported it in the hope it could be resolved. Instead I got a message saying ‘it is suggesting that if you are cutting back -- which we completely recommend, as opposed to going cold turkey -- that you try to lower your intake by one drink to start off with!’ I feel this hugely undermines my 66 day AF achievement.  The developer response to this review makes no sense at all. I’m 66 days AF and obviously not suffering from withdrawal so am not going to die! What they don’t seem to understand is that like many people I do have that internal conflict ‘just one drink will be ok surely?’ And so they don’t seem to understand how unhelpful this message was. Still they are right I can disregard what I want and so I’ve cancelled my subscription. A pity they don’t seem to want to consider feedback."
9324988440,apple,gb,2,2022-11-24,,Unrealistic sign up costs — Unrealistic sign up costs
9312049101,apple,gb,1,2022-11-20,PRICE_SURPRISE,Thieves — Took a years membership over £100 within 2 weeks of being on the app do not use
9303525726,apple,gb,4,2022-11-18,,"Life saver — I absolutely love this app and everything that goes with it. It was a bit like entering the wardrobe into Narnia. I opened it up and there is a huge amount of support - meetings, workshops, helpful tasks and daily inspiration. It is helping cut right back on my drinking and I am starting to feel more positive about life. Thank-you"
9249479874,apple,gb,5,2022-11-02,,"Way beyond expectations — 5 stars way underrates this app. It will help with every aspect of your life. The support is outstanding, especially the daily zoom sessions. Try it , you will not be disappointed 😊"
9243051514,apple,gb,5,2022-11-01,EMOTIONAL_FIT_POS,"Great App — Reframe is a fantastic place for those struggling with alcohol use and addiction.  It has really helped me with a plethora of resources to carry you through every stage of recovery and also improve your life and wellbeing in many other area of life.  I’m so glad I found the App as it is both technically informative, balanced with human and realistic advice and support. I am not one to attend AA, as it requires real effort to attend in the first place and is not always constructive.  Reframe allows you to truly remain anonymous if you want to and you can plan at your own pace with all the support needed.  The app is well designed and the Reframe team are super responsive. Get the app now if you want to moderate or quit alcohol completely."
9235303796,apple,gb,1,2022-10-29,,"There’s no free trial. — I clicked start my free trial, and then a pop up that’s worded cunningly asks if you want to buy. Thinking it’s like all other apps that give you a few days to try the app and then cancel if you’re not satisfied, you click ‘buy’. And that’s the story of how £68 magically disappears from your account. I’m a broke student, and find it ironic that an app designed to help me stop drinking, is making me want to drink. I can’t afford alcohol now, so I guess it works."
9233352932,apple,gb,5,2022-10-29,,Life saving — This app has been like a bible.  Saving and changing lives for the better.
9198631280,apple,gb,5,2022-10-18,,Great! — I’ve tried many apps and courses but this is by far and away the best. I was in a bad way and this has kept me sober and feel the best I have in ages.
9196537086,apple,gb,5,2022-10-18,,Brilliant — I love this app. I have successfully halved my alcohol intake. It’s evidence based a very supportive community. I have not been asked or paid to make this review.
9185013197,apple,gb,5,2022-10-14,,"JBW — Brilliant app really simple and easy to input info and keep track of my drinking as well as giving me coping methods and lessons / tutorials daily to further understand myself, my aims and goals / position in life as well as how to control and monitor my drinking."
9180951652,apple,gb,5,2022-10-13,TONE,"Life-changing. — I absolutely love this app. It’s been a complete game changer for me. 0 judgement but all the knowledge and tools there for you so that you can make conscious, educated decisions for yourself. Someone to talk to if you need, loads of tools and material to work through and all of it helping to support you in your journey through life, let alone sobriety."
9175980155,apple,gb,5,2022-10-11,,"Incredible app — I have had reframe in my phone for a year. Lately as my alcohol consumption was worrying and I just couldn’t keep on living like this I’ve decided to give it a try and believe me I don’t regret it. The daily tips and checks in are simple but efficient, the community is very supportive and this app manages to keep me sober. It’s not magic and we will see how it goes but I haven’t felt this good in years. Thank you reframe."
9171793786,apple,gb,5,2022-10-10,,"Everyone should have this as their routine — Wonderfully varied. Bite sized and manageable. Endless incredible advice, science based. Absolutely loving it. Best money I’ve spent on an app."
9171676441,apple,gb,5,2022-10-10,,"Excellent and clever app — This really really works. It uses psychology, requires no book reading or struggle, just a steady daily check in to reframe thinking around alcohol. Choose to reduce or quit, and then check in with the app once a day for a couple of minutes. There are online chat forums too for those that need more obvious support, but that’s entirely optional"
9160051980,apple,gb,5,2022-10-07,,Really helps — This app has been a great help. I’m 10 days in and it’s worked really well on helping me though being alcohol free.
9158048936,apple,gb,5,2022-10-06,,Reframe works - if you’re ready — This app does help - the fact that it is daily actually helps the longer you are successful or committed to giving up. It won’t do the hard yards for you but it will support your decision and offer little ways to help that do make a difference. If your ready to take on your drinking this is worth it.
9137680586,apple,gb,5,2022-09-30,,Reframing — This is a brilliant app! Not sure how it found me… But it surely works for me… It becomes a bit of a daily habit
9136253554,apple,gb,1,2022-09-30,PRICE_SURPRISE,"Cancelled my trial and they still charged me! — Please be very careful. This company are out to get your money and not help. I cancelled my trial, a week before it was due to end & they still charged me £67.99 anyway!"
9119770150,apple,gb,1,2022-09-25,SIGNUP_BREAK,"Rubbish app — Don’t bother downloading this crap. Constantly crashes, even after restarting the phone. Useless….. ZERO STARS"
9115809442,apple,gb,5,2022-09-23,,"Reframe is amazing! — I’ve been using Reframe for 20 days and it has had huge role to play in helping my partner and I achieve 20 days alcohol free! It has so much content, information and tools to help you achieve your goals, whatever they maybe!"
9111587884,apple,gb,5,2022-09-22,,Life Changing — Im an consistently surprised by the quality of support the Reframe app provides. A fantastic variety of resources in a very tidy and intuitive app. I use it every day and love it. Get it if you are in any way wanting to reframe your thinking and behaviours around drinking.
9105093092,apple,gb,1,2022-09-20,TRUST,"Extortionate price — “Save your money on alcohol, and instead give it too us” Practically preying on the lost.."
9083253390,apple,gb,1,2022-09-14,PAYWALL_TIMING,"FFS — Another app where you give them personal information- sign up and then although it’s a 7 day trial, it’s summit you gotta pay for. Not bothered about that. It’s the upfront details you take and NO mention of trials and pay before. I’d like to know what I’m getting into BEFORE I give away my details  Update: I gave my name, date of birth, E-mail… those aren’t necessary to do the profile. The email after I had to unsubscribe from too isn’t necessary.   No where did it mention 7 day free trial or hand us money BEFORE those details were placed into the app.   It’s dishonest. I don’t like it. You’re not the only app to do it."
9080315587,apple,gb,5,2022-09-13,,Real Help And Support — The Reframe app is a genuine friend on the journey to reducing alcohol intake. It’s so smart it seems to know and anticipate how you’re feeling and where you are in your journey. The design of the app with its 5 daily actions is ideal as it doesn’t demand too much of your time but you can spend as long with the app as you like.
9078049633,apple,gb,1,2022-09-12,,"Subscription — I signed up for the free month to trial, and without asking have been charged as a subscriber. Hardly the behaviour expected from a wellness app."
9070181403,apple,gb,5,2022-09-10,,Great — Very helpful app
9059356584,apple,gb,1,2022-09-06,,"Terrific app, also extortionate — This is a dam good app, but the price really is extortionate, it is a massive turn off"
9045696841,apple,gb,5,2022-09-02,,This app is great! — I don’t usually write reviews but this app is brilliant. It’s really helped me to change my drinking habits and I’m so glad that I downloaded it! The community on Reframe is also so wonderful ❤️
9026103460,apple,gb,5,2022-08-28,,Best App yet for helping to get AF. — I feel more positive that I will be sucessful
9021769831,apple,gb,5,2022-08-26,,Awesome — This app is really helpful to support behaviour and pattern change.
9011223030,apple,gb,5,2022-08-24,,Most useful and helpful app I’ve ever used!! — I LOVE this app. It has got so many useful tools and information that is easy to understand and helps in every day life. I don’t know what I would now do without it!!
9009476134,apple,gb,5,2022-08-23,,"So far so good — I’ve tried just about everything over the years to quit. Read books. 12 step meetings. Etc They all helped, but I didn’t quit the booze. So, the App is right for me where I am now. It is working. Part of the reason is that it’s a paid for thing. So the people on the App take it seriously"
9004539639,apple,gb,1,2022-08-22,,Overpriced — It has a lot of content that you’ve probably seen in other apps and articles. It’s good because it consolidates everything in one place. It’s way overpriced though. It also feels a little immoral charging so much and aimed at people who are desperately needing help. I would not recommend paying the price they ask. Shop around there are others for less or even free that offers similar content. Also if your in UK or Europe it’s not friendly regarding times of some of the events.
8992164949,apple,gb,5,2022-08-18,,Great personal service — I read all the reviews before purchasing this app.. some negative… but used the free trial then purchased.. had a question about my personal goals so emailed them and had a response to help me out in less than 24 hours.. would definitely recommend ❤️
8990782208,apple,gb,5,2022-08-18,,"Great app! — I’ve tried numerous things to stop drinking, books, hypnotherapy audios, online forums etc., but Reframe has been the most helpful resource so far. The daily readings and activities, together with the forum, are really helpful. I’m 8 days AF so far, well worth the money!"
8985557486,apple,gb,1,2022-08-16,,"Really naff — It’s just like a book for people who are too stupid to read, and want to pay every month."
8977087160,apple,gb,5,2022-08-14,,"My recovery — This app is fantastic, very supportive with a tonne of psychological insights, a forum and successful building bricks/ guidance to help stop drinking. It’s a cost of a bottle of wine per month and worth every penny ….. I love it :) I’m currently sober and couldn’t have done it without this"
8968291451,apple,gb,5,2022-08-11,,The only reason I’m still sober — Unbelievably helpful in gaining sobriety! The best thing is needing to check in everyday and the gamification of the coins and courses
8965518244,apple,gb,5,2022-08-10,,The best — Love it so far
8961197598,apple,gb,5,2022-08-09,,"Nothing short of life-changing — The lessons you learn, all in bite size pieces, can be helpful in more aspects of life than just going alcohol-free."
8944030270,apple,gb,5,2022-08-04,,"Reframe. I could not of done this with out the tools, forum and daily tasks.Thanks so much — Cannot believe how helpful this app has been"
8943759237,apple,gb,1,2022-08-04,TRUST,Taking advantage of vulnerable people — £20 pm for a basic app like this is is extortion save your self waisted time and money find help elsewhere.
8924893374,apple,gb,5,2022-07-29,,Brilliant app — Love this app - really informative and very helpful! Definitely helped me!
8897948893,apple,gb,5,2022-07-21,,Liking It — So far this seems very impressive and thought provoking
8892279858,apple,gb,5,2022-07-19,,"This app changed my life — I love this app, it’s full to the brim of support. I’ve never been able to go sober before but with the help from this app I’m motivated too. Don’t be put off by the price! I spend 1000 times that on booze a month!"
8884581342,apple,gb,1,2022-07-17,,Idiots — Someone tells you they want to save money and you charge them to use the app.
8860199407,apple,gb,1,2022-07-10,,"Pft — Ngl if you really wanted to help people yous wouldn’t be charging that much a month, thanks for nowt"
8825132035,apple,gb,5,2022-06-30,,1 Week in — So far so good. It’s only been a week and 4 days but I’m really happy with reframe so far. Learning about the effects of alcohol on my body is really helping me stay away from drinking and definitely helps strengthen my willpower.
8822144821,apple,gb,1,2022-06-29,PAYWALL_TIMING,Nope — Fill in a load of personal details then can’t access anything without paying.   Bugger off.
8821684419,apple,gb,5,2022-06-29,,"The daily tasks keep me focused — Each day, the tasks are so helpful to remind me why I’ve chosen to do this."
8791729471,apple,gb,1,2022-06-19,,Crafty tactics — Very crafty tactics around free trial. They advertise it as a cost per month but then take the entire annual subscription after the 7 days. The app is also terrible.
8788801202,apple,gb,5,2022-06-19,,Amazing app — Thanks to this app I am sober 58 days today!
8781968436,apple,gb,5,2022-06-16,,Highly recommended — Very happy to announce that I have been AF for 18 days whist using the app. Information is key and I have learnt so much that has helped dispel long held beliefs and fears. I am determined to continue to abstain for now and this app has definitely helped keep me on track. Highly recommended. I was reluctant to spend the money on the app as I felt is was expensive but I have already more than saved the money spent by not buying alcohol and still have the app for another year.
8779619832,apple,gb,5,2022-06-16,,Great app for recovery — Reframe app is excellent! Lots of resources here. The forum is a good way to stay connected. Meditations are great for triggers and cravings. I highly recommend Reframe.
8770320051,apple,gb,5,2022-06-13,,"Hugely helpful! — I would highly recommend Reframe to anybody looking to change their relationship with alcohol. The daily work is really changing the way I see alcohol and the community is truly amazing. I have tried other sobriety forums in the past and this one is on another level. It’s so supportive. It’s also packed full of useful information, tools, workshops, courses and challenges, and there are live meetings you can join via zoom. All in all it’s a great resource which is really helping me on my path to sobriety, and I have tried many things over the years! I’d like to also add, having just read the other reviews, that I am in my late 40s and I live in the UK, so please don’t be put off by the reviews that say this is just for young Americans. I’m loving it and it is definitely worth every penny 😊"
8743314173,apple,gb,5,2022-06-05,,"excellent app — i was sceptical about whether this would be any good but i have been really pleased with it (i’ve been using it a month)  it’s been really helpful, easy to use , good interesting daily tasks which don’t take long and are engaging and motivating, lots of genuinely useful tools like meditation/ mindfulness, easy ways of tracking stress/ mood, and a very good “i have a craving” emergency button which would be very good also for sugar cravings… overall this app has been excellent."
8727582141,apple,gb,5,2022-05-31,,It works! — I was very dubious but if you stick with it you will start to see changes after about 5/6 weeks! Very smart.
8704218261,apple,gb,3,2022-05-24,,It sure work but — Yes it’s sure work but I find it unfriendly as I attended a live meeting at 8.00pm one evening but I was not aloud to talk as when I wanted to ask a question I was told not you. The lady was called Nikita Mehta  I think it’s only for American people. If I knew this I would not have subscribe for a year.  I find the people in the forum very nice and helpful. I still do it and I have cut down my drinking lots but I would like to attend the meeting but I feel it’s not welcoming.  Never mind.
8688825598,apple,gb,5,2022-05-19,,Life changing — This app is exactly what I needed. It is the best value for money of anything in the universe! Try it.
8679214107,apple,gb,5,2022-05-16,,"Highly Effective — I've have been struggling to get to grips with my alcohol use for over a decade.  I've tried everything from hugely expensive inpatient treatment to AA.  This app has, in a few short months, had more positive effect than anything else I've tried.  The short daily 'bursts' of information/activities keep one focussed and genuinely does begin to 'reframe' the way in which one views the world.  Used as an adjunct to psychiatric pharmaceutical intervention in my case (I'm bipolar) it has been extremely effective in promoting substantive, and I hope lasting, positive change."
8662894679,apple,gb,5,2022-05-12,,Super helpful — I am finding this app incredibly helpful and supportive in helping me change drinking habits and reframe my relationship with alcohol.
8659038765,apple,gb,5,2022-05-10,,So happy with the app so far — Amazing experience so far
